player_id,match_id,region,device,ping,score,kills,deaths,match_duration_seconds
P01797,M02176,SEA,PC,24,2719,14,10,507
P03846,M02176,India,Console,61,4640,12,6,420
P06403,M02176,India,Console,57,2603,7,5,358
P00937,M02176,NA,Android,54,2680,8,3,446
P02266,M02177,NA,Android,36,5637,14,5,477
P00825,M02177,NA,Android,14,761,1,5,534
P07275,M02177,NA,PC,10,6100,14,6,424
P01390,M02177,SEA,iOS,32,3909,10,9,345
P03565,M02178,Europe,Android,58,7918,20,2,357
P05430,M02178,NA,Android,47,2862,10,7,305
P07828,M02178,SEA,PC,89,5970,14,4,410
P05691,M02178,India,iOS,51,1519,5,9,385
P07879,M02179,India,Android,31,4829,12,3,360
P01869,M02179,SEA,iOS,20,4093,12,8,417
P08203,M02179,LatAm,Android,151,2228,10,3,324
P07487,M02179,SEA,PC,37,6206,18,5,489
P00807,M02180,Europe,PC,60,3122,9,9,329
P04806,M02180,NA,Android,74,8084,24,2,357
P09153,M02180,NA,PC,56,5421,12,3,355
P07512,M02180,Middle_East,Console,142,777,4,9,528
P08057,M02181,SEA,Console,46,3684,7,8,342
P04495,M02181,Europe,iOS,13,882,1,7,455
P02633,M02181,LatAm,Console,156,2938,7,8,416
P08901,M02181,India,PC,103,8148,27,4,445
P08624,M02182,NA,iOS,51,1463,4,9,478
P07833,M02182,NA,PC,11,10560,30,3,425
P04389,M02182,Middle_East,Android,87,2931,8,7,301
P00146,M02182,NA,PC,55,10828,32,4,474
P06468,M02183,NA,Console,59,3633,5,4,367
P02034,M02183,Europe,iOS,55,1878,9,12,466
P09128,M02183,SEA,Android,61,2798,7,9,391
P01166,M02183,India,Android,98,1186,1,12,484
P02051,M02184,India,Console,57,4826,14,2,497
P03761,M02184,Europe,Android,13,1048,6,7,476
P04436,M02184,NA,Android,28,6363,19,2,420
P03431,M02184,India,PC,37,3653,11,3,305
P08191,M02185,SEA,PC,87,6344,16,5,454
P08754,M02185,Europe,PC,25,5396,18,4,483
P07070,M02185,Europe,PC,20,3735,13,3,334
P04362,M02185,LatAm,Android,105,1500,7,8,318
P01772,M02186,India,Console,118,3298,5,9,437
P03512,M02186,NA,Android,57,5443,18,2,485
P00272,M02186,LatAm,iOS,153,3843,15,9,380
P08437,M02186,India,iOS,97,5054,17,5,437
P02033,M02187,India,PC,97,1653,2,10,282
P09665,M02187,SEA,Console,65,107624,12,4,479
P03811,M02187,Europe,PC,52,4033,14,6,439
P04347,M02187,LatAm,iOS,144,1676,5,10,297
P00546,M02188,Europe,PC,79,9170,24,1,453
P03242,M02188,NA,iOS,52,700,1,6,472
P08503,M02188,India,Android,67,4609,20,10,425
P09919,M02188,India,PC,39,16466,44,0,253
P07565,M02189,SEA,iOS,83,2973,7,12,390
P00921,M02189,SEA,iOS,98,2599,11,9,493
P09119,M02189,NA,PC,41,8310,24,3,407
P06641,M02189,Europe,Console,69,5662,12,5,347
P07695,M02190,India,iOS,92,6039,25,7,365
P08231,M02190,India,Console,91,3568,14,6,474
P07127,M02190,Europe,PC,62,4626,10,6,464
P04279,M02190,NA,PC,71,9304,29,1,374
P02984,M02191,India,PC,92,2492,7,11,426
P00131,M02191,Europe,Android,53,4544,12,7,472
P07981,M02191,Europe,PC,16,2069,5,6,347
P02668,M02191,Europe,Android,79,920,3,13,369
P07139,M02192,India,Android,48,1227,6,11,538
P03224,M02192,India,PC,38,6686,15,8,430
P07694,M02192,SEA,iOS,70,9268,25,2,452
P05393,M02192,NA,Android,51,1954,5,11,352
P00615,M02193,LatAm,Android,170,2382,11,9,423
P09903,M02193,NA,PC,41,8476,37,0,325
P01467,M02193,India,Android,83,3518,13,5,349
P04498,M02193,SEA,iOS,90,999,4,12,317
P03043,M02194,NA,Android,49,5980,22,7,391
P02420,M02194,India,Android,111,553,1,6,423
P05086,M02194,NA,iOS,26,3515,10,4,498
P03295,M02194,SEA,Android,105,1366,5,5,501
P06738,M02195,India,Android,115,2833,5,10,350
P01501,M02195,Europe,Console,49,4487,14,7,363
P01522,M02195,India,Console,104,3173,8,5,515
P09118,M02195,SEA,Android,33,6061,21,7,460
P04233,M02196,Europe,Console,13,10327,30,4,410
P07687,M02196,SEA,Console,86,2181,9,9,501
P04431,M02196,Europe,Android,21,3417,9,12,413
P00391,M02196,NA,iOS,26,2989,5,8,412
P09859,M02197,Europe,iOS,31,40790,6,1,17
P07125,M02197,SEA,Android,104,4708,16,9,483
P05914,M02197,India,iOS,103,1727,5,10,310
P08593,M02197,SEA,PC,56,9196,22,5,333
P04807,M02198,SEA,Android,35,8685,30,5,359
P08955,M02198,SEA,PC,33,2585,8,13,441
P08239,M02198,Europe,iOS,45,5934,22,3,332
P08045,M02198,India,PC,31,8879,21,8,344
P09783,M02199,Europe,Android,76,93168,110,0,306
P03994,M02199,SEA,PC,51,2985,7,7,444
P09552,M02199,India,Android,70,1951,8,12,472
P06610,M02199,Europe,iOS,40,4121,16,5,412
P05320,M02200,India,Android,65,3193,10,6,404
P07120,M02200,Europe,PC,38,7812,22,8,433
P02422,M02200,SEA,iOS,46,2478,9,3,371
P05605,M02200,LatAm,Console,135,4250,12,8,412
P01751,M02201,India,Console,37,696,2,7,535
P09016,M02201,India,iOS,84,1699,6,7,507
P09719,M02201,LatAm,Console,166,25400,184,0,131
P00339,M02201,India,PC,108,7063,20,3,423
P08408,M02202,SEA,Console,41,7284,20,4,396
P01342,M02202,SEA,Console,109,2684,7,10,324
P09545,M02202,NA,iOS,60,3656,13,3,426
P07983,M02202,SEA,Android,80,4567,18,6,478
P03641,M02203,SEA,PC,60,1845,5,5,409
P00330,M02203,NA,Android,21,2321,8,8,361
P08829,M02203,SEA,PC,97,2424,5,14,405
P03005,M02203,India,Console,79,3650,13,6,471
P06961,M02204,Middle_East,Android,148,9506,27,3,367
P04091,M02204,India,PC,31,10647,30,2,475
P02323,M02204,India,PC,45,11680,22,3,389
P06668,M02204,LatAm,PC,77,10707,27,4,413
P07010,M02205,India,iOS,80,3410,8,9,308
P04198,M02205,LatAm,PC,156,1379,3,12,537
P03550,M02205,SEA,iOS,56,3576,12,10,400
P08364,M02205,India,Android,75,2287,9,8,325
P04204,M02206,SEA,iOS,27,1825,4,6,339
P09311,M02206,NA,Console,40,3274,9,4,488
P08937,M02206,SEA,PC,52,7985,16,5,499
P06186,M02206,LatAm,Android,125,1192,6,11,454
P01640,M02207,India,Android,98,1722,7,7,445
P00061,M02207,SEA,iOS,88,1336,7,14,532
P01241,M02207,Middle_East,iOS,102,1812,6,6,453
P05761,M02207,India,Console,71,1896,3,8,442
P05137,M02208,SEA,iOS,41,3936,16,5,456
P02344,M02208,Europe,iOS,75,7415,25,6,453
P02121,M02208,Europe,Android,22,4766,11,7,463
P01525,M02208,Europe,Console,50,838,3,10,544
P07618,M02209,NA,iOS,39,9112,25,1,456
P00154,M02209,India,PC,41,5485,15,7,388
P00482,M02209,Europe,iOS,25,6697,22,4,399
P06123,M02209,India,PC,62,1972,3,5,510
P07675,M02210,NA,iOS,49,4332,11,9,433
P07102,M02210,India,PC,111,5201,14,10,406
P01763,M02210,NA,Console,16,7430,18,2,413
P07716,M02210,NA,iOS,68,8874,23,6,379
P09082,M02211,India,Console,44,5090,11,5,449
P07480,M02211,India,Console,72,2992,7,5,486
P06213,M02211,Middle_East,PC,165,5582,17,4,430
P04854,M02211,SEA,iOS,27,5072,22,6,363
P02712,M02212,India,Android,34,6243,23,8,371
P06767,M02212,SEA,iOS,81,2849,13,8,467
P04151,M02212,Europe,iOS,19,1849,6,5,412
P01334,M02212,LatAm,Console,175,10591,31,6,436
P08379,M02213,India,iOS,81,8894,32,4,414
P09390,M02213,Europe,Console,36,1862,8,5,545
P09708,M02213,SEA,iOS,90,29029,188,0,88
P09122,M02213,NA,Android,26,1902,9,6,382
P03851,M02214,SEA,Android,106,1955,7,9,358
P08341,M02214,SEA,Android,99,3741,13,2,498
P04125,M02214,LatAm,PC,93,4401,11,10,392
P08964,M02214,India,iOS,107,4456,17,5,336
P04789,M02215,Europe,iOS,60,1128,7,8,441
P02867,M02215,LatAm,PC,136,1655,2,8,415
P01387,M02215,NA,PC,19,9024,20,3,423
P05942,M02215,Europe,Console,49,2678,9,9,368
P03068,M02216,SEA,Android,74,3774,14,4,322
P09059,M02216,India,Android,85,2463,5,9,469
P03630,M02216,SEA,Android,26,5080,18,2,370
P09456,M02216,India,PC,81,6931,15,10,475
P08950,M02217,India,Android,119,4026,13,5,502
P03029,M02217,Middle_East,iOS,125,4799,15,6,410
P02970,M02217,SEA,Android,38,6047,30,3,480
P08647,M02217,Europe,PC,17,10426,27,1,480
P06137,M02218,NA,iOS,61,4877,20,5,413
P08802,M02218,Europe,PC,44,5943,13,7,436
P04264,M02218,LatAm,PC,116,3018,8,7,387
P00646,M02218,India,iOS,39,1003,5,10,501
P09654,M02219,India,iOS,101,110580,17,1,398
P02075,M02219,Europe,Console,42,10110,20,4,470
P00342,M02219,India,Android,50,5663,22,8,483
P08042,M02219,India,Android,116,3834,10,11,426
P01623,M02220,SEA,Console,22,2491,5,5,392
P07142,M02220,SEA,Console,49,2342,7,12,303
P05797,M02220,Europe,PC,28,6993,16,3,347
P07185,M02220,SEA,Console,100,4124,12,3,408
P08233,M02221,India,Android,53,1762,5,12,413
P05476,M02221,SEA,iOS,76,1998,5,5,324
P09253,M02221,LatAm,iOS,171,1949,8,6,533
P00075,M02221,India,iOS,87,3005,9,5,394
P08634,M02222,NA,PC,57,3963,12,8,519
P09230,M02222,SEA,PC,27,12737,26,2,433
P02052,M02222,Europe,PC,62,2340,7,5,449
P02542,M02222,LatAm,PC,125,6836,17,8,449
P01302,M02223,Europe,PC,38,7640,20,2,392
P05878,M02223,India,Console,72,6089,17,7,394
P07369,M02223,SEA,PC,97,2043,4,13,332
P01305,M02223,NA,Android,51,3745,14,7,464
P08429,M02224,SEA,iOS,68,3475,10,9,517
P09095,M02224,India,PC,42,889,2,11,466
P02600,M02224,SEA,Console,67,5256,10,6,341
P02574,M02224,India,PC,119,12016,29,3,393
P03187,M02225,Europe,PC,43,6152,19,8,505
P02769,M02225,SEA,Android,30,1886,6,9,387
P04832,M02225,India,Console,45,5990,20,3,444
P04224,M02225,NA,iOS,16,7712,18,4,379
P09650,M02226,India,iOS,37,3011,9,6,413
P02107,M02226,SEA,Android,54,7555,27,6,351
P02680,M02226,India,PC,49,2108,5,6,413
P01388,M02226,SEA,iOS,58,5999,25,5,362
P08932,M02227,Middle_East,PC,91,3407,7,4,404
P09660,M02227,SEA,PC,87,110998,15,3,487
P07084,M02227,NA,Android,41,2447,9,7,337
P01280,M02227,India,Console,103,3071,13,4,460
P00805,M02228,NA,Console,46,3742,11,12,410
P01556,M02228,Europe,PC,33,7368,24,8,447
P09487,M02228,Europe,Android,53,2148,10,8,433
P04567,M02228,LatAm,Android,161,9499,26,4,435
P09670,M02229,SEA,Console,75,102018,10,3,481
P04842,M02229,SEA,iOS,47,6391,21,7,438
P03595,M02229,Europe,Android,70,9851,25,3,355
P06036,M02229,Europe,iOS,21,2727,9,6,320
P06853,M02230,Europe,iOS,50,3252,9,5,324
P08706,M02230,LatAm,PC,119,1274,4,9,457
P04178,M02230,Europe,iOS,15,7397,24,7,367
P01309,M02230,NA,PC,39,9422,31,2,457
P03453,M02231,India,Android,74,5982,16,1,397
P03696,M02231,India,iOS,98,2960,8,9,342
P04243,M02231,SEA,Android,40,7525,28,4,469
P02199,M02231,LatAm,iOS,70,5213,20,1,460
P04426,M02232,Middle_East,Android,197,4106,14,7,488
P06151,M02232,India,Console,62,5147,19,7,355
P00944,M02232,Europe,PC,23,2701,8,12,516
P00823,M02232,India,Android,46,3287,14,8,348
P05006,M02233,LatAm,Android,106,3410,11,12,300
P06613,M02233,Europe,Android,57,2539,13,11,421
P08357,M02233,SEA,Console,78,4949,18,8,434
P05620,M02233,SEA,PC,87,2318,7,10,470
P04548,M02234,SEA,Console,92,4152,13,7,491
P02539,M02234,SEA,Android,36,2910,11,6,512
P05208,M02234,LatAm,Android,132,5388,16,2,443
P09515,M02234,India,Android,47,7039,18,4,436
P09010,M02235,India,iOS,32,9015,27,4,354
P03055,M02235,India,PC,102,1705,7,8,378
P03676,M02235,LatAm,PC,171,2597,7,9,409
P07777,M02235,India,PC,114,5231,19,5,355
P07219,M02236,LatAm,Android,111,3491,14,6,451
P06723,M02236,Europe,PC,33,4222,7,11,403
P03301,M02236,LatAm,iOS,113,2387,6,10,392
P03311,M02236,NA,PC,25,9066,17,7,498
P07222,M02237,Europe,Android,31,3991,11,4,367
P08520,M02237,NA,iOS,55,5252,19,5,427
P05955,M02237,NA,iOS,34,3325,11,11,366
P00833,M02237,India,PC,30,8314,21,5,446
P03463,M02238,India,Console,112,1779,6,11,412
P07644,M02238,India,PC,110,3817,14,4,323
P00055,M02238,India,PC,48,5373,12,10,469
P03452,M02238,SEA,PC,67,5995,17,5,443
P06306,M02239,India,Android,42,2528,12,11,497
P01482,M02239,LatAm,Android,145,1873,6,6,332
P04874,M02239,SEA,Console,53,1624,6,6,302
P08039,M02239,SEA,PC,105,5445,14,7,383
P03336,M02240,Middle_East,PC,102,5310,17,9,340
P06017,M02240,SEA,PC,72,8084,20,5,424
P04927,M02240,Europe,PC,77,6287,17,6,345
P05798,M02240,LatAm,PC,176,10392,30,6,467
P09832,M02241,India,Android,46,74318,12,2,39
P05084,M02241,India,iOS,71,2477,11,10,518
P06646,M02241,Middle_East,iOS,156,7801,26,1,452
P05491,M02241,India,PC,108,3162,11,11,347
P00769,M02242,India,PC,107,7219,20,5,428
P02066,M02242,Europe,Console,17,5580,20,9,449
P09501,M02242,LatAm,Android,135,1722,6,3,324
P07312,M02242,India,Android,98,720,2,9,444
P08478,M02243,SEA,Android,53,1336,2,5,372
P04525,M02243,India,PC,68,5299,14,9,408
P02718,M02243,India,iOS,117,4592,15,9,492
P02080,M02243,SEA,Console,50,6661,20,8,332
P08915,M02244,NA,iOS,74,836,3,5,541
P00952,M02244,SEA,iOS,105,5227,19,7,494
P08059,M02244,Europe,Console,23,793,3,6,397
P02483,M02244,LatAm,PC,169,5080,19,4,479
P01760,M02245,Europe,Console,73,6851,16,4,438
P04423,M02245,LatAm,Android,176,2407,11,6,380
P06705,M02245,Europe,iOS,71,2638,9,3,370
P05183,M02245,India,Console,54,8751,23,2,464
P08534,M02246,Europe,iOS,78,1403,7,5,407
P03702,M02246,NA,PC,71,5091,10,10,335
P04244,M02246,NA,PC,30,2027,5,5,435
P00689,M02246,India,Console,67,3179,9,9,413
P03433,M02247,India,Android,68,1216,7,6,297
P04945,M02247,LatAm,PC,149,3972,14,5,418
P00967,M02247,Europe,Android,15,2120,7,9,474
P09485,M02247,India,Android,64,3683,14,9,330
P02714,M02248,India,Android,65,3315,14,9,326
P04758,M02248,India,iOS,40,5780,22,4,382
P09546,M02248,NA,iOS,64,2769,7,4,334
P06321,M02248,NA,Android,69,7854,21,3,430
P05976,M02249,India,iOS,30,1444,1,13,503
P03573,M02249,India,Console,44,1042,6,5,358
P05300,M02249,India,PC,105,8516,23,4,394
P01991,M02249,India,Android,80,1322,7,6,471
P01206,M02250,NA,Android,65,3975,12,9,459
P04972,M02250,Europe,PC,20,3821,6,11,485
P06784,M02250,SEA,Android,73,3226,11,4,353
P03601,M02250,Europe,Android,68,3402,15,7,385
P06491,M02251,India,Android,98,3157,11,4,478
P08610,M02251,Middle_East,Console,186,11220,21,2,386
P09979,M02251,Europe,Console,66,25522,22,1,492
P08071,M02251,SEA,PC,43,6763,13,8,320
P08578,M02252,NA,iOS,30,4746,14,5,469
P07974,M02252,India,PC,73,5242,11,8,377
P01626,M02252,LatAm,iOS,136,3365,11,6,450
P00537,M02252,India,iOS,31,2971,6,4,447
P08767,M02253,SEA,PC,69,1888,1,7,326
P07971,M02253,NA,Console,47,2160,8,6,307
P04213,M02253,India,Android,48,3232,10,10,304
P06457,M02253,India,PC,75,2294,4,12,346
P03508,M02254,India,Android,104,5224,14,2,456
P08394,M02254,India,iOS,81,5393,19,5,346
P07113,M02254,SEA,Android,99,5260,15,7,331
P02709,M02254,Europe,Console,75,2708,13,11,356
P05032,M02255,NA,iOS,16,1983,6,7,400
P06515,M02255,LatAm,Console,173,5402,20,10,383
P04663,M02255,NA,Console,39,7269,23,3,449
P04022,M02255,NA,Android,54,6670,20,2,488
P01855,M02256,Europe,PC,10,7003,20,2,353
P09426,M02256,Middle_East,Android,151,2890,11,3,386
P02873,M02256,SEA,PC,22,3872,11,8,358
P03031,M02256,SEA,Console,35,10292,30,2,435
P01646,M02257,Middle_East,PC,138,3440,5,4,417
P03418,M02257,India,Android,48,2646,13,3,365
P03477,M02257,Europe,Console,66,7016,25,7,472
P09553,M02257,India,Android,65,4460,10,8,405
P01793,M02258,LatAm,Android,126,963,5,10,473
P03798,M02258,India,Console,56,1278,1,11,505
P03369,M02258,India,PC,39,5167,16,7,494
P07197,M02258,Europe,Android,47,4536,18,1,374
P09642,M02259,SEA,Console,48,2766,11,11,482
P05110,M02259,NA,iOS,55,5475,19,9,475
P06025,M02259,India,PC,66,5380,12,2,483
P08796,M02259,Europe,iOS,74,3167,8,4,506
P09295,M02260,NA,iOS,17,3315,10,6,517
P00127,M02260,SEA,Android,54,1631,3,12,508
P05960,M02260,India,iOS,92,2288,9,5,440
P03877,M02260,SEA,Console,50,5872,19,3,335
P04452,M02261,Middle_East,iOS,180,907,2,5,494
P07148,M02261,SEA,PC,89,4820,11,7,466
P03532,M02261,NA,Android,67,3219,9,7,353
P00828,M02261,India,Android,86,3606,14,7,429
P07791,M02262,India,iOS,91,2502,6,8,393
P00985,M02262,LatAm,Android,102,7789,25,5,465
P07784,M02262,India,PC,89,2698,7,14,420
P02444,M02262,India,Console,88,4092,8,5,300
P08555,M02263,NA,iOS,47,3974,13,6,306
P00346,M02263,India,Android,77,2099,6,9,409
P00815,M02263,Europe,Android,18,6154,20,1,333
P06167,M02263,India,Console,54,6463,18,4,468
P05780,M02264,SEA,iOS,43,1072,4,14,439
P02117,M02264,India,Android,54,7388,20,5,496
P00794,M02264,SEA,Android,85,3151,13,5,506
P06899,M02264,LatAm,Android,102,2918,7,4,317
P02675,M02265,India,Android,93,2094,6,7,382
P00095,M02265,India,PC,96,995,4,7,423
P04226,M02265,Europe,iOS,61,2586,11,9,493
P03757,M02265,India,Android,71,1768,4,5,381
P02892,M02266,India,iOS,69,4934,17,2,456
P02372,M02266,SEA,Console,73,4661,12,12,337
P09389,M02266,Europe,PC,59,7029,15,7,449
P03229,M02266,Europe,PC,69,11152,22,5,393
P07864,M02267,India,PC,42,2865,7,11,510
P06360,M02267,Europe,PC,12,4847,14,11,330
P09197,M02267,Middle_East,Android,194,3942,13,5,325
P07327,M02267,LatAm,Android,159,3055,12,12,398
P06029,M02268,LatAm,Android,104,1633,8,5,511
P01866,M02268,SEA,PC,68,4423,6,8,345
P04613,M02268,SEA,Console,38,1589,4,10,451
P02646,M02268,NA,PC,60,6339,14,2,410
P02244,M02269,NA,iOS,49,2317,8,7,448
P05374,M02269,SEA,PC,92,3083,9,12,520
P02337,M02269,SEA,Android,55,4112,10,8,504
P00951,M02269,SEA,PC,62,2587,5,6,365
P01121,M02270,LatAm,Android,148,5104,14,4,391
P02205,M02270,NA,Console,11,4113,11,4,449
P00420,M02270,Europe,Android,61,4196,13,3,418
P00923,M02270,India,Android,98,5935,15,6,466
P08670,M02271,India,Android,53,2681,13,5,329
P05409,M02271,NA,Android,14,3120,10,5,472
P05789,M02271,SEA,Android,40,9429,28,6,354
P05743,M02271,India,iOS,106,4999,15,8,455
P07668,M02272,India,Console,48,7184,21,3,499
P05568,M02272,India,Android,50,3423,15,2,402
P08136,M02272,India,iOS,88,3852,14,5,476
P01203,M02272,LatAm,Android,83,1949,8,6,392
P05766,M02273,India,Android,48,3772,12,5,373
P08390,M02273,NA,Console,23,4574,20,5,454
P01971,M02273,NA,Android,10,999,5,12,423
P04019,M02273,India,Console,112,1903,4,11,444
P03688,M02274,India,PC,53,9637,26,3,344
P01998,M02274,NA,iOS,67,1138,1,8,283
P04034,M02274,NA,Android,61,7698,25,3,417
P01249,M02274,SEA,iOS,101,3993,14,6,433
P02193,M02275,NA,Android,46,7876,27,4,490
P02713,M02275,Europe,Android,36,1215,8,10,543
P02191,M02275,NA,iOS,63,4711,15,7,459
P04671,M02275,India,iOS,71,4986,16,6,496
P05143,M02276,India,PC,95,5059,17,2,406
P05985,M02276,SEA,iOS,43,4897,19,7,473
P06566,M02276,NA,Android,19,4457,17,9,411
P07805,M02276,Europe,PC,50,2179,8,10,348
P06944,M02277,India,Android,86,4430,10,9,377
P02137,M02277,India,PC,48,2660,8,5,346
P01066,M02277,NA,iOS,68,1982,6,11,398
P00601,M02277,India,PC,30,3608,14,10,329
P04228,M02278,Europe,Android,47,6505,28,6,407
P07578,M02278,Europe,iOS,54,6192,16,5,484
P00078,M02278,India,Console,89,4466,16,5,434
P07547,M02278,India,Android,33,4697,20,5,439
P02899,M02279,Middle_East,iOS,167,3969,13,11,319
P04821,M02279,Middle_East,PC,119,4446,14,12,467
P09303,M02279,India,Console,52,5043,16,2,339
P06414,M02279,SEA,PC,28,1274,4,10,414
P09065,M02280,LatAm,Console,94,955,4,7,418
P08008,M02280,India,Android,55,1429,7,12,281
P05469,M02280,India,iOS,85,4198,10,6,439
P05952,M02280,India,iOS,66,8850,24,1,431
P03392,M02281,India,Android,71,1728,8,11,525
P05416,M02281,LatAm,Console,148,2743,8,5,448
P02561,M02281,LatAm,PC,122,3755,7,9,321
P08163,M02281,India,PC,68,7813,20,1,451
P02636,M02282,India,iOS,91,6309,25,2,456
P05257,M02282,NA,Console,64,11185,24,6,436
P03531,M02282,NA,iOS,33,1693,7,8,491
P08568,M02282,SEA,iOS,55,3313,12,3,375
P01909,M02283,SEA,Android,105,2924,5,8,459
P00236,M02283,India,Console,45,5092,13,7,508
P01605,M02283,Europe,Android,78,6527,23,6,497
P07985,M02283,NA,Android,70,3423,13,7,372
P03491,M02284,NA,PC,19,3259,11,9,338
P01995,M02284,India,iOS,85,7631,29,6,428
P02825,M02284,LatAm,Android,133,4668,15,2,366
P09286,M02284,Europe,Android,26,3249,12,11,375
P01343,M02285,Europe,Android,60,5286,22,2,480
P08513,M02285,Europe,Android,19,1113,2,13,370
P01620,M02285,Europe,Console,78,4997,17,3,476
P05288,M02285,NA,Android,27,2917,12,12,411
P02061,M02286,Middle_East,PC,91,3850,8,4,471
P09956,M02286,Middle_East,Android,193,44523,108,2,66
P02220,M02286,India,iOS,39,1548,2,10,469
P06039,M02286,LatAm,Android,73,2097,10,12,340
P00261,M02287,SEA,Android,89,4633,16,8,322
P09366,M02287,SEA,Console,85,4652,14,10,464
P09094,M02287,Middle_East,PC,185,3055,6,12,444
P03745,M02287,Europe,Android,70,4693,19,8,369
P02027,M02288,India,PC,34,7946,18,9,489
P06989,M02288,SEA,Android,49,3098,12,3,399
P04235,M02288,SEA,Android,39,1050,7,11,386
P01918,M02288,NA,iOS,65,1129,3,10,511
P01829,M02289,NA,Android,13,6868,18,4,420
P06234,M02289,Europe,Console,55,6113,13,2,320
P09333,M02289,India,PC,101,6267,14,7,396
P06284,M02289,LatAm,Console,163,1328,5,14,454
P04209,M02290,India,iOS,57,3673,14,9,377
P00225,M02290,Europe,iOS,72,4615,17,5,402
P08916,M02290,India,PC,96,3031,7,5,342
P06470,M02290,SEA,iOS,102,1508,5,7,427
P09414,M02291,India,Android,91,3996,10,3,351
P00847,M02291,Europe,Console,78,3417,9,7,507
P04290,M02291,NA,PC,28,3235,10,6,317
P05561,M02291,Europe,Android,58,8223,21,4,382
P02552,M02292,SEA,Android,46,5861,20,5,332
P00118,M02292,NA,PC,17,3463,6,7,335
P08838,M02292,India,Console,115,6264,19,9,400
P05967,M02292,LatAm,PC,93,6582,25,2,425
P08196,M02293,India,Android,43,1252,7,9,512
P08660,M02293,Europe,iOS,66,2597,7,3,375
P07490,M02293,NA,PC,18,3633,9,4,347
P00006,M02293,India,Console,99,5065,16,8,460
P05343,M02294,India,iOS,83,4760,23,1,426
P09112,M02294,LatAm,PC,179,6458,20,3,404
P04325,M02294,SEA,Android,78,6827,20,1,374
P01064,M02294,India,PC,78,3594,7,10,307
P02591,M02295,NA,iOS,34,3061,14,10,377
P08435,M02295,Middle_East,iOS,106,4803,15,2,496
P03736,M02295,LatAm,iOS,77,5111,19,3,369
P03518,M02295,NA,Android,27,1499,3,6,280
P06987,M02296,LatAm,PC,71,6555,20,5,430
P06768,M02296,India,Console,72,11805,30,1,441
P05623,M02296,LatAm,Android,178,1515,8,6,481
P01606,M02296,Europe,Android,37,1296,2,14,533
P01734,M02297,Europe,PC,45,3807,8,11,382
P09342,M02297,Europe,PC,75,6074,17,9,479
P03813,M02297,Europe,Console,40,1272,6,9,371
P09625,M02297,India,Console,45,3183,10,5,363
P01762,M02298,Europe,Android,31,3149,9,12,465
P05402,M02298,India,iOS,49,7381,23,3,421
P02740,M02298,SEA,PC,75,3142,8,10,429
P02473,M02298,SEA,PC,104,5775,13,7,437
P06739,M02299,SEA,Android,78,1742,5,13,296
P06892,M02299,India,Android,102,3696,17,7,326
P07944,M02299,NA,Android,29,538,1,12,343
P04207,M02299,LatAm,Console,128,2672,13,4,429
P06372,M02300,Europe,PC,69,1627,5,7,458
P00233,M02300,Europe,iOS,35,4029,12,7,449
P08259,M02300,Europe,Console,42,3619,8,10,404
P07562,M02300,Europe,PC,67,2610,8,9,473
P06169,M02301,NA,PC,14,6705,25,7,469
P03597,M02301,India,iOS,77,3484,10,12,419
P06289,M02301,SEA,PC,97,11733,25,5,341
P04633,M02301,SEA,PC,82,4692,10,8,494
P00126,M02302,India,PC,118,3120,7,5,349
P07642,M02302,Europe,Console,37,4880,20,6,500
P06230,M02302,India,Console,82,6275,18,1,379
P01297,M02302,India,iOS,43,7733,28,2,406
P01977,M02303,India,iOS,97,2286,9,3,437
P09481,M02303,NA,Android,68,5415,20,3,480
P09582,M02303,Europe,Android,43,9064,27,6,456
P05751,M02303,India,PC,90,4075,20,8,449
P08153,M02304,Europe,iOS,62,3493,13,9,300
P03087,M02304,SEA,iOS,55,4363,14,1,349
P09277,M02304,SEA,Android,73,6039,17,3,409
P06883,M02304,Europe,Android,72,6630,21,5,500
P09306,M02305,India,Console,47,5944,20,8,463
P07674,M02305,Europe,iOS,61,6807,21,1,473
P03346,M02305,NA,PC,31,7559,17,5,428
P08173,M02305,LatAm,PC,132,7529,22,5,352
P09422,M02306,India,iOS,84,4204,19,9,407
P05871,M02306,SEA,Android,108,4494,13,9,380
P06507,M02306,Europe,iOS,48,2092,6,7,395
P02798,M02306,SEA,Android,54,3649,13,11,441
P00919,M02307,NA,Android,37,4518,17,5,479
P01647,M02307,NA,iOS,43,4144,10,5,506
P05123,M02307,India,PC,72,4992,16,8,411
P05127,M02307,SEA,PC,43,3878,12,10,473
P04622,M02308,Middle_East,PC,175,6949,18,1,423
P06810,M02308,SEA,Android,45,4363,11,9,382
P00365,M02308,India,PC,108,4851,14,8,371
P02126,M02308,NA,iOS,21,3901,10,5,438
P08151,M02309,India,PC,78,1463,8,11,517
P08718,M02309,Europe,PC,45,6571,14,5,459
P00056,M02309,NA,Android,22,2045,6,5,505
P00639,M02309,Middle_East,iOS,186,4032,12,12,458
P00303,M02310,India,PC,98,1945,4,7,538
P05812,M02310,Europe,Android,75,8253,22,3,448
P01277,M02310,Middle_East,iOS,138,3941,11,5,476
P04433,M02310,India,iOS,94,4925,14,3,483
P03645,M02311,SEA,Android,92,9035,27,6,366
P04144,M02311,SEA,PC,43,5504,14,6,351
P02879,M02311,NA,Console,37,1264,5,7,545
P06494,M02311,India,Android,114,1555,5,9,456
P05241,M02312,SEA,Android,72,4364,14,4,435
